index,title,date,stock
570619,"Google Announces Users Can Use Google Search, Maps, Or Assistant To Order Food From Services Like Doordash, Postmates, Delivery.com, Slice, Chownow",2019-05-23 13:15:00-04:00,GOOGL
570620,"Turtle Beach Continues Partnership With Ali-A, The 'Most-Watched' Gamer On YouTube",2019-05-23 09:08:00-04:00,GOOGL
570621,'EU regulator launches probe into Google over data privacy' -CNBC,2019-05-22 13:02:00-04:00,GOOGL
570622,"Cannabis Still Can't Be Sold, Promoted On Facebook Or Instagram",2019-05-22 09:17:00-04:00,GOOGL
570623,Qualcomm Reports Snapdragon XR1 Platform Will Power Glass Enterprise Edition 2 From Google,2019-05-22 07:34:00-04:00,GOOGL
570624,Uber Seeks Approval For San Diego Drone Deliveries,2019-05-21 17:13:00-04:00,GOOGL
570625,Huawei Will Consider Rivals To Google's Android System,2019-05-21 08:31:00-04:00,GOOGL
570626,A Huawei Senior Exec Says Co. Working Closely With Google To Resolve US Ban,2019-05-21 06:33:00-04:00,GOOGL
570627,"Google, on U.S. Easing Restrictions on Trade With Huawei, Says License Allows Co to Provide Software Updates & Security Patches too Existing Models for Next 90 Days",2019-05-21 06:23:00-04:00,GOOGL
570628,"Ann Arbor-Based Fintech Startup Clinc Raises $52M, Aims For 2022 IPO",2019-05-20 14:17:00-04:00,GOOGL
570629,'Glass Enterprise Edition 2: faster and more helpful' -Earlier Blog Post From Google's The Keyword,2019-05-20 13:33:00-04:00,GOOGL
570630,Chips Stocks Rattled As Companies Halt Supplying China's Huawei,2019-05-20 08:53:00-04:00,GOOGL
570631,Google Is Shutting Down Its Jump VR Video Program,2019-05-20 04:05:00-04:00,GOOGL
570632,Google Suspends Some Business with Huawei after Trump Blacklist,2019-05-19 18:53:00-04:00,GOOGL
570633,"Bulls And Bears Of The Week: Apple, Chevron, FedEx, Uber And More",2019-05-18 15:18:00-04:00,GOOGL
570634,Google Has Agreed To Refund Advertisers Following Suite Related To Fraud Scheme,2019-05-17 13:16:00-04:00,GOOGL
570635,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios",2019-05-17 09:21:00-04:00,GOOGL
570636,Google Reviewing Italy's Antitrust investigation; Will Work to Resolve Issues,2019-05-17 04:41:00-04:00,GOOGL
570637,Shares of many technology companies are trading higher after President Trump signed an executive order giving the government the authority to block technology companies deemed a national security threat from selling to the U.S.,2019-05-16 10:50:00-04:00,GOOGL
570638,"13F From Soros Shows New Stake In Adobe, Lyft, Liquidated Positions In Amazon, Alphabet, Kraft Heinz",2019-05-15 16:18:00-04:00,GOOGL
570639,Google Says Become Aware Of An Issue That Affects The Bluetooth Low Energy Version Of The Titan Security Key Available In The U.S.,2019-05-15 13:07:00-04:00,GOOGL
570640,"Shares of several important consumer technology mega cap companies trading higher with the broader stock market. These stocks were under pressure over the last couple weeks as concerns with US, China trade talks weighed.",2019-05-15 12:13:00-04:00,GOOGL
570641,Cooperman 13F Shows New 109K Share Stake In Alphabet,2019-05-15 11:06:00-04:00,GOOGL
570642,Deutsche Bank More Bullish On Google With New 'Blockbuster' Ad Possibilities,2019-05-15 10:05:00-04:00,GOOGL
570643,'Fast Money' Traders Share The Stocks To Buy On The Dip,2019-05-14 07:35:00-04:00,GOOGL
570644,'Exclusive: India orders anti-trust probe of Google for alleged Android abuse - sources' -Earlier Article From Reuters,2019-05-10 09:30:00-04:00,GOOGL
570645,"Roku's Q1 Inspires 23% Stock Pop, Higher Price Targets Across The Board",2019-05-09 12:00:00-04:00,GOOGL
570646,Shares of several technology stocks are trading lower on continued concern of China trade negotiations; China has become firmer in its stance and negotiations are set to continue next Thursday with expectations now being more uncertain.,2019-05-09 10:46:00-04:00,GOOGL
570647,Google CEO Says Privacy Should Be Equally Available To All In NYT Op-Ed,2019-05-08 16:48:00-04:00,GOOGL
570648,"'Google's subscription music services are struggling to grow, almost a year into a revamp of its flagship YouTube Music'",2019-05-08 13:54:00-04:00,GOOGL
570649,"Rosenblatt Ambivalent On Pinterest, Waits To Compare To Leading Ad Platforms",2019-05-08 09:32:00-04:00,GOOGL
570650,Criteo 8-K Shows Comment On Recent Google Chrome News,2019-05-08 09:31:00-04:00,GOOGL
570651,"Google Pixel 3A And Google Pixel 3A Xl Will Be Available From Sprint Beginning Wednesday, May 8",2019-05-07 16:00:00-04:00,GOOGL
570652,Opinion | The Risks Facing Uber Ahead Of Its IPO,2019-05-07 14:44:00-04:00,GOOGL
570653,"Google Launches Pixel 3A Smartphone, Starts At $399, Will Be Sold At Verizon, T-Mobile, Sprint, US Cellular Stores, Co. Continues To Talk With AT&T About Selling The Phone",2019-05-07 14:26:00-04:00,GOOGL
570654,"Alphabet's Google To Launch 3D, Augmented Reality Effects In Mobile Search Results",2019-05-07 13:12:00-04:00,GOOGL
570655,Stocks Chopped Around Last Week As The Intermediate Market Cycle Winds Down,2019-05-06 14:03:00-04:00,GOOGL
570656,UBS Says Alphabet 'Well-Positioned' For Local Ads,2019-05-06 11:25:00-04:00,GOOGL
570657,"Benzinga's Bulls & Bears Of The Week: Apple, Disney, GE, Sprint And More",2019-05-05 14:35:00-04:00,GOOGL
570658,"Google Says Will Political Advertising In Transparency Report To Show Voters Who Is Purchasing Election Ads In EU, How Much Money Is Being Spent",2019-05-02 13:18:00-04:00,GOOGL
570659,"UPDATE: Google's YouTube Manually Reviewed 1M+ Suspected Terrorist Videos In First 3 Months Of 2019, Said 90K Videos Manually Reviewed Violated Its Terrorism Policy",2019-05-02 12:26:00-04:00,GOOGL
570660,Letter To Congress Shows Alphabet's Google Spends Hundreds Of Millions Of Dollars Annually On Content Review Policies,2019-05-02 12:26:00-04:00,GOOGL
570661,"'Great Technology' Is How AMD Differentiates Itself, CEO Tells Cramer",2019-05-02 10:54:00-04:00,GOOGL
570662,"Alphabet, Marriott, Starbucks And More: 'Fast Money Halftime Report' Picks For May 1",2019-05-01 15:54:00-04:00,GOOGL
570663,FireEye Analysts Have Tepid Reaction To Mixed Q1,2019-05-01 15:12:00-04:00,GOOGL
570664,Cuomo Calls For Investigation Of Companies That Allegedly Used Google Ads Website Features To Hide Additional Tax Filing Options From Low-Income Individuals,2019-05-01 13:30:00-04:00,GOOGL
570665,Google Says Auto-Delete Controls Are Coming First To Location History And Web & App Activity And Will Roll Out In The Coming Weeks,2019-05-01 13:09:00-04:00,GOOGL
570666,"Cramer Blasts Alphabet Earnings, Praises Apple",2019-05-01 10:26:00-04:00,GOOGL
570667,"Benzinga's Top Upgrades, Downgrades For May 1, 2019",2019-05-01 09:24:00-04:00,GOOGL
570668,"Alphabet's Eric Schmidt, Diane Greene To Leave Board This June",2019-05-01 08:13:00-04:00,GOOGL
570669,DZ Bank Downgrades Alphabet Inc. - Class A Common Stock to Hold,2019-05-01 06:21:00-04:00,GOOGL
570670,Gilead Reports CFO Robin Washington To Step Down; Was Named To Alphabet's Board,2019-04-30 16:27:00-04:00,GOOGL
570671,"Joe Montana-Backed Herb Relaunches Website To Focus On Education, Information",2019-04-30 15:41:00-04:00,GOOGL
570672,Investors Punish Alphabet's Stock After Concerning Quarter,2019-04-30 13:14:00-04:00,GOOGL
570673,On CNBC Dan Niles Says Reducing His Exposure To Alphabet,2019-04-30 12:49:00-04:00,GOOGL
570674,10 Biggest Price Target Changes For Tuesday,2019-04-30 10:18:00-04:00,GOOGL
570675,"KeyBanc Reiterates Overweight, $1.43K Target On Alphabet As Firm Maintains Co's 'overall revenue growth prospects remain excellent and see the prospect for improved EBITDA and FCF margins through 2020'",2019-04-30 09:42:00-04:00,GOOGL
570676,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., Apr. 30, 2019",2019-04-30 09:42:00-04:00,GOOGL
570677,"Benzinga's Top Upgrades, Downgrades For April 30, 2019",2019-04-30 09:37:00-04:00,GOOGL
570678,Stalled Revenue Growth Inspires Stifel To Downgrade Google,2019-04-30 09:25:00-04:00,GOOGL
570679,UPDATE: Stifel Downgrades Alphabet To Hold As Firm Believes Co's 'multiple is likely to remain range bound over the next twelve months as a potential deceleration digestion period lies ahead with lower visibility into near-term revenue growth rates',2019-04-30 08:44:00-04:00,GOOGL
570680,"Nomura Maintains Buy on Alphabet Inc. - Class A Common Stock, Lowers Price Target to $1.3K",2019-04-30 08:03:00-04:00,GOOGL
570681,"Morgan Stanley Maintains Overweight on Alphabet Inc. - Class A Common Stock, Lowers Price Target to $1.425K",2019-04-30 08:00:00-04:00,GOOGL
570682,Alphabet shares are trading lower after the company reported worse-than-expected Q1 sales.,2019-04-30 07:59:00-04:00,GOOGL
570683,"Stifel Nicolaus Downgrades Alphabet Inc. - Class A Common Stock to Hold, Announces $1,287 Price Target",2019-04-30 06:35:00-04:00,GOOGL
570684,7 Stocks Moving In Monday's After-Hours Session,2019-04-29 17:06:00-04:00,GOOGL
570685,Alphabet Shares Fall After Q1 Sales Miss,2019-04-29 16:14:00-04:00,GOOGL
570686,Alphabet shares are trading lower after the company reported worse-than-expected Q1 sales results.,2019-04-29 16:10:00-04:00,GOOGL
570688,"Alphabet, Inc. To Report Q1 Results After The Closing Bell; Co. Historically Issues Its Report Before 4:05 p.m. ET",2019-04-29 15:56:00-04:00,GOOGL
570689,Spotify Hits 100M Premium Subs; Buckingham Sees 20% Upside,2019-04-29 10:39:00-04:00,GOOGL
570690,"Raymond James Maintains Outperform, $1.3K Target On Alphabet Ahead Of Co's Q1 'given solid continued advertising growth for both Search and YouTube, increasing Google Cloud traction, and an attractive valuation (~20.5x 2020 core EPS ex cash)'",2019-04-29 10:10:00-04:00,GOOGL
570691,US Supreme Court Has Asked Trump Admin. To Weigh In On Whether To Hear Google Appeal In Copyright Dispute With Oracle,2019-04-29 09:33:00-04:00,GOOGL
570692,"'Boringly Excellent': Street Gushes Over Microsoft's Quarter, Feather In Cap For Nadella",2019-04-25 13:24:00-04:00,GOOGL
570693,"BMO Capital Maintains Market Perform on Alphabet Inc. - Class A Common Stock, Raises Price Target to $1.2K",2019-04-25 10:48:00-04:00,GOOGL
570694,"Investor Survey Shows Bullish Sentiment On The Rise, But Not For FAANG Stocks",2019-04-24 09:46:00-04:00,GOOGL
570695,Facebook Q1 Earnings Preview: What The Street Expects,2019-04-23 17:29:00-04:00,GOOGL
570696,Google's Waymo To Build Autonomous Vehicles In Detroit,2019-04-23 12:18:00-04:00,GOOGL
570697,American Axle Shares Spike 5% Amid Report Google's Waymo To Partner With Co. For Factory In Detroit Which Will Mass Produce Self-Driving Cars,2019-04-23 10:20:00-04:00,GOOGL
570698,Google's Spinoff Wing Is First To Receive FAA Approval To Deliver By Drone,2019-04-23 09:22:00-04:00,GOOGL
570699,"Ex-Uber Exec Talks Company's Roots, Path To Profitability",2019-04-22 14:33:00-04:00,GOOGL
570700,Google Drones May Soon Fly Commercially Over Virginia,2019-04-19 16:41:00-04:00,GOOGL
570701,"Amazon, Google Reports Official YouTube Apps Will Launch On Fire TV, Prime Video App Coming To Chromecast, Android TV",2019-04-18 09:05:00-04:00,GOOGL
570702,StockTwits To Launch Commission-Free Trading App,2019-04-18 09:00:00-04:00,GOOGL
570703,'Big Tech to face antitrust law on user data in Japan' -Nikkei,2019-04-17 16:35:00-04:00,GOOGL
570704,Google Cloud Says Former SAP Cloud President Robert Enslin Named President Of Global Customer Operations; Says Current President Paul-Henri Ferrand 'To Take On New Challenge' At Google,2019-04-17 14:15:00-04:00,GOOGL
570705,Zoom Video Communications IPO: What You Need To Know,2019-04-16 15:44:00-04:00,GOOGL
570706,Waymo Says Waymo's Ride-Hailing App Is Now Available On Google Play,2019-04-16 13:08:00-04:00,GOOGL
570707,Hearing Google Mentioned Positively At OTR Global,2019-04-16 09:50:00-04:00,GOOGL
570708,"Longbow Turns Bullish On Western Digital, Projects 'A Line Of Sight To Cyclical Recovery'",2019-04-15 15:57:00-04:00,GOOGL
570709,"EU Countries Back Copyright Reforms Targeting Google, Facebook",2019-04-15 04:26:00-04:00,GOOGL
570710,A Look At The Dow And FANG Stocks In 2019,2019-04-11 16:30:00-04:00,GOOGL
570711,'Discovery Lands Nine Networks on YouTube TV' -Broadcasting Cable,2019-04-10 13:03:00-04:00,GOOGL
570712,'Updates to YouTube TV: More content and a new price' -YouTube Blog,2019-04-10 12:39:00-04:00,GOOGL
570713,YouTube TV Membership Which Will Be Billed Through Apple Will Be $54.99/Month,2019-04-10 12:37:00-04:00,GOOGL
570714,Avaya Highlights Further Integration With Google Cloud 'to fully leverage the AI and cloud capabilities of both companies',2019-04-10 08:04:00-04:00,GOOGL
570715,March IMX Reveals Value Is Making A Comeback,2019-04-09 15:21:00-04:00,GOOGL
570716,"UPDATE: Google Cloud Announced 33 New Partners, Including JP Morgan Chase, DISH, USA Today, Sprint, Viacom, P&G, Tyson Foods, Unilever, Samsung, UPS",2019-04-09 13:06:00-04:00,GOOGL
570717,'Google Cloud Next '19: Welcome to the future of digital transformation' -Google Cloud Blogpost,2019-04-09 13:04:00-04:00,GOOGL
570718,Intel And Google Cloud Will Collaborate On Anthos,2019-04-09 12:34:00-04:00,GOOGL
570719,Mckesson Announces Move To Google Cloud,2019-04-08 13:04:00-04:00,GOOGL
570720,"Canada's Democratic Institutions Minister Says Believes Facebook, Twitter, Google Has Not Yet Done Enough To Help Safeguard The Oct. Election",2019-04-08 10:36:00-04:00,GOOGL
570721,"Citi Downgrades Roku To Sell On Increased Competition, Valuation",2019-04-08 08:55:00-04:00,GOOGL
570722,Switching Sides: Google AI Expert Accepts Job At Apple,2019-04-05 08:39:00-04:00,GOOGL
570723,FANG Stocks Flying As Nirvana Spreads In The Tech Sector,2019-04-04 12:42:00-04:00,GOOGL
570724,Google Strengthens Presence In Cuba With ETECSA Team Up,2019-04-02 13:55:00-04:00,GOOGL
570725,"Walmart Unveils Voice-Activated, Google-Powered Grocery Shopping",2019-04-02 06:27:00-04:00,GOOGL
570726,Credit Suisse Thinks Spotify's Expectations Are Too High,2019-04-01 14:38:00-04:00,GOOGL
570727,'Hitting send on the next 15 years of Gmail' -Google The Keyword Blog,2019-04-01 12:55:00-04:00,GOOGL
570728,Memes Survive EU's Internet Copyright Laws — For Now,2019-03-29 16:56:00-04:00,GOOGL
570729,HUD Looking Into Twitter And Google Ad Targeting Practices,2019-03-28 15:54:00-04:00,GOOGL
570730,'Mr. Google' Goes To Washington To Chat With Trump,2019-03-28 10:39:00-04:00,GOOGL
570731,M&C Saatchi Backs Calls for Competition Watchdog Investigation of Facebook and Google,2019-03-28 03:59:00-04:00,GOOGL
570732,"'Just met with @sundarpichai, President of @Google, who is obviously doing quite well. He stated strongly that he is totally committed to the U.S. Military, not the Chinese Military....' -Tweet From Pres Trump",2019-03-27 15:56:00-04:00,GOOGL
570733,Oppenheimer: Trade Desk Shares Unduly Punished For Possible Cookie Restrictions By Google,2019-03-27 10:16:00-04:00,GOOGL
570734,'McClatchy and Google partner on an experimental lab for local news' -Google 'The Keyword' Blog,2019-03-26 14:24:00-04:00,GOOGL
570735,KeyBanc Downgrades Criteo On Google Cookie Policy Overhang,2019-03-26 10:42:00-04:00,GOOGL
570736,Google Sees EU Copyright Directive As 'Improved' But Will Still Lead To Legal Uncertainty,2019-03-26 08:28:00-04:00,GOOGL
570737,Apple Arcade Is The Company's Newest Subscription Gaming Service,2019-03-25 16:35:00-04:00,GOOGL
570738,YouTube Said to Cancel Plans for High-end Series,2019-03-25 03:52:00-04:00,GOOGL
570739,eBay To Begin Rolling Out Google Play On Its Marketplace Platform,2019-03-21 09:00:00-04:00,GOOGL
570740,Shares of several tech stocks are trading higher in sympathy with the overall market after the Federal Reserve announced they will leave rates unchanged.,2019-03-20 15:46:00-04:00,GOOGL
570741,How Google's Stadia Video Game Streamer Will Be 'Highly Disruptive',2019-03-20 10:11:00-04:00,GOOGL
570742,"UPDATE: Alphabet Says EC Decision Will Impose €1.49B Fine, Directs Action Related To AdSense For Search Deal; Co. Sees Accruing Fine In Q1'19",2019-03-20 08:35:00-04:00,GOOGL
570743,Alphabet 8-K Shows EC Announced Decision Certain Contractual Provisions In Deals Google Had With AdSense For Search Partners Infringed European Competition Law,2019-03-20 08:33:00-04:00,GOOGL
570744,EU Antitrust Regulators Fine Google €1.49B For Restricting Rival Online Search Advertisers,2019-03-20 07:08:00-04:00,GOOGL
570746,"'JUST IN: Chairman of House Homeland Security Committee summons chiefs of Twitter, YouTube, Facebook & Microsoft to Capitol Hill over their response to the New Zealand attack.' -CNBC",2019-03-19 15:58:00-04:00,GOOGL
570747,"AMD Radeon GPUs And Developer Tools Tapped For New Generation Gaming Platform, Google Stadia",2019-03-19 14:54:00-04:00,GOOGL
